,Unnamed: 0,Name,IP,H,H2,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,WPA,aLI,RE24,GameDate,interceptRow,birthday,ages,targets,NextGame,DaysRest
77655,47544,myersbr01,4.1,8,8,6,6,2,6,1,6.75,23,89,54,33,9,12,2,13,3,0,27,-0.448,1.09,-4.1,2007-04-07,1.0,1980-08-17,23.0116358658,1.0,2007-04-13,6
77911,116740,nageocl01,5.0,8,8,7,7,4,5,1,5.85,25,82,45,25,5,15,10,6,4,0,24,-0.201,0.75,-2.8,2004-06-22,1.0,1980-10-25,20.4380561259,1.0,2004-06-30,8
78832,38562,neaglde01,5.2,8,8,2,2,2,3,1,4.4,27,104,68,44,9,15,5,17,8,0,46,0.107,1.23,1.2,2001-06-02,1.0,1968-09-13,28.2655715264,1.0,2001-06-08,6
78877,38830,neaglde01,4.0,7,7,6,3,2,5,0,4.93,23,78,48,29,11,8,6,8,6,0,33,-0.336,0.91,-3.7,2002-09-21,1.0,1968-09-13,29.3935660507,1.0,2002-09-27,6
78884,38934,neaglde01,4.0,7,7,5,5,3,3,0,6.89,20,73,42,29,3,10,5,9,4,0,28,-0.277,0.59,-2.6,2003-07-13,1.0,1968-09-13,30.0889801506,1.0,2003-07-20,7
78978,81949,nenro01,2.1,6,6,3,3,4,0,0,6.28,16,72,37,24,0,13,7,5,3,0,29,-0.284,1.34,-3.1,1993-05-13,1.0,1969-11-28,20.2628336756,1.0,1993-07-25,73
78980,30573,neugeni01,5.0,3,3,1,1,3,9,0,1.8,21,97,55,22,18,15,2,7,1,0,63,0.188,0.79,1.8,2001-08-19,1.0,1980-07-15,18.2258726899,1.0,2001-08-24,5
78987,63871,neugeni01,6.0,4,4,1,1,3,6,1,4.15,25,104,61,27,12,22,7,9,2,0,63,0.22,1.11,1.9,2002-05-03,1.0,1980-07-15,18.8336755647,1.0,2002-05-08,5
78992,64001,neugeni01,3.2,6,6,4,1,4,1,1,4.44,20,87,43,29,3,11,7,8,5,0,36,-0.285,0.96,-2.5,2002-09-20,1.0,1980-07-15,19.1649555099,1.0,2002-09-25,5
79467,50947,nievefe01,7.1,5,5,2,2,1,9,1,4.85,27,96,69,41,17,11,5,12,2,0,68,0.126,0.7,0.9,2006-06-09,1.0,1982-07-15,20.6488706366,1.0,2006-06-15,6
79485,4557,nippedu01,5.0,7,7,6,6,4,3,2,10.8,25,102,60,37,5,18,7,11,3,0,28,-0.26,0.66,-3.2,2006-06-07,1.0,1981-05-06,21.6728268309,1.0,2006-08-05,59
79655,88399,nolasri01,3.2,7,7,4,4,3,6,1,4.7,22,81,47,26,7,14,6,7,4,0,34,-0.199,0.8,-2.3,2006-09-22,1.0,1982-12-13,20.5393566051,1.0,2006-09-28,6
79659,123398,nolasri01,4.0,3,3,1,1,3,0,0,6.06,19,65,32,23,1,8,6,10,4,0,49,0.086,1.29,1.0,2007-05-12,1.0,1982-12-13,21.0896646133,1.0,2007-05-17,5
80209,59144,nomohi01,1.1,3,3,6,6,3,1,0,7.14,10,46,24,12,5,7,2,4,3,0,22,-0.317,1.3,-3.9,2004-05-13,1.0,1968-08-31,30.841889117,1.0,2004-05-19,6
80214,105114,nomohi01,5.1,9,9,7,7,3,3,0,7.65,27,99,59,36,7,16,7,15,7,0,22,-0.251,1.14,-3.3,2004-06-24,1.0,1968-08-31,30.9404517454,1.0,2004-06-30,6
80622,7982,nunezvl01,7.0,4,4,2,2,4,5,1,3.38,28,105,63,40,5,18,8,11,4,0,62,0.191,1.21,1.4,2001-04-17,1.0,1975-03-15,22.5407255305,1.0,2001-04-22,5
80773,123275,oconnmi01,5.0,8,8,5,5,3,4,2,3.77,25,86,57,30,10,17,8,10,4,0,32,-0.22,0.76,-2.5,2006-06-30,1.0,1980-08-17,22.3490759754,1.0,2006-07-05,5
80775,47466,oconnmi01,5.1,8,8,5,5,2,0,2,4.59,24,85,49,34,7,8,8,14,5,0,30,-0.251,0.56,-2.5,2006-07-18,1.0,1980-08-17,22.3901437372,1.0,2006-07-29,11
81126,30989,ohkato01,7.0,8,8,3,3,2,4,2,3.13,29,102,62,41,7,14,10,13,5,0,51,-0.04,0.94,0.5,2004-06-05,1.0,1976-03-18,24.3778234086,1.0,2004-06-10,5
81164,64515,ohkato01,7.0,7,7,2,2,0,3,1,3.72,26,91,61,45,7,9,13,10,3,0,58,0.194,1.12,1.8,2006-04-25,1.0,1976-03-18,26.006844627,1.0,2006-05-01,6
81764,34741,oliveda02,4.0,8,8,7,6,0,2,0,6.49,21,69,47,28,5,14,10,8,6,0,22,-0.139,0.76,-4.4,2001-04-27,1.0,1970-10-06,26.4010951403,1.0,2001-05-02,5
81837,31037,oliveda02,5.0,1,1,0,0,2,6,0,5.5,17,68,42,22,7,13,3,6,1,0,69,0.295,0.85,2.5,2004-07-31,1.0,1970-10-06,29.2183436003,1.0,2004-08-05,5
81860,68200,olsenke01,4.1,7,7,4,4,3,4,0,4.24,23,74,44,28,7,9,6,10,5,0,34,-0.271,1.39,-2.2,2002-06-08,1.0,1976-07-26,22.3490759754,1.0,2002-06-27,19
82033,51006,omallry01,8.0,5,5,0,0,6,2,0,0.0,35,109,60,41,4,15,7,20,4,0,68,0.638,1.56,4.3,2006-08-16,1.0,1980-04-09,22.7679671458,1.0,2006-08-22,6
82289,1263,ortizra02,6.0,12,12,6,6,1,1,2,4.41,30,89,58,43,2,13,12,16,7,0,24,0.069,0.56,-2.7,2004-08-25,1.0,1973-05-23,27.0061601643,1.0,2005-04-08,226
82595,4401,ortizru01,7.0,7,7,3,3,3,4,1,5.45,30,111,66,39,10,17,6,17,6,0,52,0.076,0.51,0.7,2005-06-10,1.0,1974-06-05,26.7953456537,1.0,2005-06-15,5
82607,4515,ortizru01,2.1,1,1,0,0,3,3,0,4.97,9,36,19,9,3,7,3,1,1,0,55,0.103,1.06,1.1,2006-04-18,1.0,1974-06-05,27.5318275154,1.0,2006-04-23,5
82619,59617,ortizru01,5.1,8,8,3,3,1,3,0,4.5,25,87,49,28,5,16,9,10,6,0,42,-0.109,0.97,-0.5,2007-04-26,1.0,1974-06-05,28.4161533196,1.0,2007-05-01,5
82905,64110,oswalro01,6.0,5,5,2,2,3,1,1,3.2,25,98,58,33,10,15,13,8,3,0,52,0.061,0.85,1.0,2003-07-23,1.0,1977-08-29,22.3737166324,1.0,2003-07-29,6
82991,123242,oswalro01,7.0,2,2,1,1,1,7,0,3.36,23,89,65,35,6,24,12,3,2,0,75,0.286,1.11,2.6,2006-05-24,1.0,1977-08-29,24.8240930869,1.0,2006-05-29,5
83062,51281,oswalro01,6.0,6,6,1,1,0,9,0,4.6,25,79,58,25,13,20,7,7,2,0,65,0.203,1.24,2.0,2008-06-30,1.0,1977-08-29,26.6420260096,1.0,2008-07-11,11
83271,4667,owingmi01,6.1,7,7,2,2,1,5,0,1.59,26,99,68,38,9,21,5,15,8,0,55,0.001,1.47,1.2,2007-04-11,1.0,1982-09-28,21.196440794,1.0,2007-04-17,6
83409,87950,padilvi01,7.0,9,9,6,6,1,7,3,4.07,31,108,71,42,4,25,6,16,8,0,41,-0.137,0.81,-2.2,2004-05-18,1.0,1977-09-27,23.0143737166,1.0,2004-05-23,5
83420,47216,padilvi01,4.0,6,6,6,6,1,1,2,4.4,20,82,56,41,4,11,9,8,5,0,26,-0.4,0.91,-4.0,2004-09-23,1.0,1977-09-27,23.318275154,1.0,2004-09-29,6
83495,31493,padilvi01,5.0,12,12,6,6,0,5,2,6.57,26,102,68,41,17,10,7,14,7,0,24,-0.373,1.14,-3.3,2007-06-15,1.0,1977-09-27,25.6700889802,1.0,2007-06-21,6
83521,117401,padilvi01,6.0,7,7,7,7,3,3,2,4.13,28,101,64,37,7,20,5,16,2,0,30,-0.431,0.82,-3.8,2008-06-28,1.0,1977-09-27,26.5681040383,1.0,2008-07-04,6
83528,117449,padilvi01,6.0,8,8,5,5,2,4,3,4.96,26,109,66,41,7,18,9,10,4,0,38,-0.417,1.24,-1.8,2008-08-19,1.0,1977-09-27,26.6913073238,1.0,2008-08-24,5
83601,120355,paintla01,5.0,2,2,1,1,1,8,1,3.42,18,70,42,16,11,15,2,7,2,0,66,0.116,0.71,2.1,2000-05-10,1.0,1967-07-21,28.3422313484,1.0,2000-05-16,6
83884,116537,parkch01,7.0,8,8,4,4,2,3,0,6.46,29,96,63,38,9,16,8,16,7,0,46,-0.086,0.83,0.2,2003-04-22,1.0,1973-06-30,25.7549623546,1.0,2003-04-27,5
83885,116547,parkch01,4.0,4,4,5,5,5,2,1,7.16,21,92,44,24,4,16,7,5,3,0,31,-0.226,1.28,-2.0,2003-04-27,1.0,1973-06-30,25.7659137577,1.0,2003-06-07,41
83893,112395,parkch01,7.0,7,7,5,5,2,5,2,5.65,29,103,60,33,11,16,12,9,3,0,46,-0.037,1.21,-1.2,2004-05-12,1.0,1973-06-30,26.6666666667,1.0,2004-05-19,7
83949,105462,parkch01,6.0,5,5,5,5,2,6,1,4.64,26,95,57,29,12,16,7,10,4,0,46,-0.166,0.66,-1.8,2006-07-20,1.0,1973-06-30,28.5585215606,1.0,2006-07-25,5
83951,50996,parkch01,5.0,8,8,3,3,2,3,1,4.66,25,87,52,33,6,13,10,10,4,0,40,-0.098,1.17,-0.3,2006-08-11,1.0,1973-06-30,28.6105407255,1.0,2006-08-16,5
84132,21878,parquji01,9.0,7,7,4,4,1,6,2,6.66,36,112,77,42,7,28,19,9,3,0,62,-0.066,0.86,1.1,2001-04-20,1.0,1975-02-08,22.6310746064,1.0,2001-04-26,6
84160,7824,parrajo01,5.0,5,5,2,2,2,7,0,3.6,20,76,47,20,21,6,4,7,6,0,54,0.045,1.1,0.8,2000-04-21,1.0,1972-11-28,23.6687200548,1.0,2000-04-27,6
84162,109896,parrama01,6.0,6,6,3,1,2,3,0,2.16,27,92,58,34,7,17,6,15,6,0,53,0.122,0.82,0.1,2007-07-28,1.0,1982-10-30,21.3744010951,1.0,2007-08-30,33
84255,116286,parrijo01,6.0,6,6,6,4,2,4,1,6.46,29,93,60,29,10,21,6,15,4,0,42,-0.316,0.65,-2.6,2001-07-25,1.0,1977-11-26,20.4407939767,1.0,2004-07-07,1078
84369,120575,parrist01,6.0,6,6,4,2,1,1,1,4.29,27,88,56,35,2,19,12,12,2,0,48,-0.082,1.18,-0.5,2001-07-18,1.0,1967-12-17,29.015742642,1.0,2001-07-23,5
84443,105232,pattejo02,3.0,4,4,4,4,2,2,1,2.45,15,53,31,17,2,12,4,7,4,0,35,-0.222,1.1,-2.5,2005-05-07,1.0,1978-01-30,23.5564681725,1.0,2005-05-15,8
84471,47388,pattejo02,8.0,3,3,1,1,1,13,0,4.0,27,108,75,31,12,32,4,9,0,0,84,0.464,1.09,3.1,2006-04-15,1.0,1978-01-30,24.3668720055,1.0,2006-04-21,6
84475,123283,pattejo02,5.0,4,4,2,2,1,5,0,4.31,20,67,49,33,3,13,6,8,2,0,55,0.012,1.11,0.5,2006-07-04,1.0,1978-01-30,24.5585215606,1.0,2006-07-09,5
84486,51169,pattotr01,5.2,6,6,3,3,2,4,2,4.76,24,99,57,39,5,13,6,12,4,0,47,-0.058,0.81,-0.1,2007-08-25,1.0,1985-09-03,18.984257358,1.0,2007-09-01,7
84510,31575,paulife01,5.0,8,8,5,5,1,2,1,10.38,23,87,57,37,8,12,9,11,4,0,32,-0.216,0.89,-2.3,2007-09-25,1.0,1983-10-05,20.7118412047,1.0,2007-09-30,5
84628,72131,pavanca01,8.0,5,5,1,1,4,7,1,3.07,32,116,74,42,15,17,5,15,3,0,71,0.324,1.19,3.6,2000-06-19,1.0,1976-01-08,21.1197809719,1.0,2000-06-24,5
84738,75305,pavanca01,6.2,6,6,5,5,1,7,2,4.69,27,105,70,38,14,18,10,7,1,0,48,-0.346,1.28,-1.5,2005-06-22,1.0,1976-01-08,25.4455852156,1.0,2005-06-27,5
84740,75555,pavanca01,4.1,6,6,5,4,2,2,1,8.31,21,73,43,29,5,9,10,7,1,0,33,-0.236,1.23,-1.8,2007-04-02,1.0,1976-01-08,26.9815195072,1.0,2007-04-09,7
85130,96527,peavyja01,6.0,6,6,2,2,4,5,0,2.08,28,114,73,45,6,22,12,7,3,0,53,0.052,1.16,0.8,2004-05-13,1.0,1981-05-31,19.8275154004,1.0,2004-05-19,6
85253,97169,peavyja01,6.0,7,7,3,3,2,6,0,2.47,25,107,63,37,9,17,8,9,5,0,50,-0.171,1.58,-0.3,2008-05-09,1.0,1981-05-31,23.2744695414,1.0,2008-05-14,5
85703,12956,pennha01,3.2,7,7,5,5,3,1,0,6.75,20,80,44,28,1,15,5,11,5,0,25,-0.349,1.25,-3.1,2005-06-30,1.0,1984-10-13,17.8945927447,1.0,2005-09-01,63
85771,38703,pennybr01,5.0,5,5,2,0,2,5,0,3.72,22,72,40,25,8,7,3,12,8,0,56,0.03,1.01,0.9,2002-05-13,1.0,1978-05-24,20.7091033539,1.0,2002-05-18,5
85953,59822,pennybr01,6.0,6,6,3,3,3,5,1,5.38,27,110,64,32,13,19,11,8,3,0,50,-0.067,1.06,0.0,2008-06-08,1.0,1978-05-24,25.954825462,1.0,2008-06-14,6
85955,105802,pennybr01,5.0,1,1,1,1,3,0,0,5.66,19,76,44,29,1,14,9,7,0,0,58,0.113,0.84,1.6,2008-08-08,1.0,1978-05-24,26.0999315537,1.0,2008-08-13,5
86610,105108,perezod01,7.2,7,7,2,2,2,3,0,2.84,31,100,66,39,9,18,15,11,3,0,58,0.069,1.07,1.7,2004-06-21,1.0,1978-06-11,22.4887063655,1.0,2004-06-26,5
86633,109514,perezod01,6.0,8,8,4,4,2,4,2,4.5,26,110,61,36,5,20,7,13,2,0,42,-0.197,0.93,-0.9,2005-05-09,1.0,1978-06-11,23.2498288843,1.0,2005-05-14,5
86642,59382,perezod01,8.0,5,5,1,1,3,8,0,4.38,30,101,63,27,15,21,10,9,4,0,73,0.289,0.93,3.0,2005-08-11,1.0,1978-06-11,23.4715947981,1.0,2005-08-17,6
86690,55438,perezod01,5.0,8,8,2,2,1,3,0,5.78,23,93,57,36,6,15,10,9,6,0,45,0.084,1.3,0.8,2007-08-13,1.0,1978-06-11,25.2019164956,1.0,2007-08-18,5
86703,97190,perezod01,6.1,6,6,3,3,3,4,0,4.14,27,99,60,39,6,15,6,14,4,0,50,0.157,0.93,0.5,2008-05-28,1.0,1978-06-11,25.8863791923,1.0,2008-06-03,6
86730,26417,perezol01,5.0,5,5,4,4,4,10,1,3.62,24,105,64,30,16,18,4,6,3,0,47,-0.093,0.85,-1.6,2002-07-31,1.0,1981-08-15,18.1054072553,1.0,2002-08-06,6
86804,92442,perezol01,5.0,5,5,3,3,3,6,1,6.17,23,100,62,33,9,20,6,8,0,0,48,-0.059,1.26,-0.5,2005-06-21,1.0,1981-08-15,20.605065024,1.0,2005-06-26,5
86846,79894,perezol01,5.1,5,5,4,4,5,3,1,3.16,26,110,66,41,6,19,6,12,4,0,40,-0.171,1.38,-0.9,2007-06-20,1.0,1981-08-15,22.3299110198,1.0,2007-06-26,6
87171,87622,persoro01,5.0,6,6,6,6,1,3,1,5.23,22,81,49,28,11,10,5,13,4,0,33,-0.254,0.73,-3.7,2002-04-24,1.0,1969-10-06,28.1204654346,1.0,2002-04-29,5
87180,79095,persoro01,6.0,8,8,4,4,1,3,1,5.18,26,90,53,31,8,14,2,20,6,0,42,0.11,0.63,-0.1,2002-07-12,1.0,1969-10-06,28.3066392882,1.0,2002-07-17,5
87181,87692,persoro01,5.2,4,4,3,2,8,3,1,5.04,30,115,53,33,8,12,5,13,3,0,46,-0.17,1.06,-1.0,2002-07-17,1.0,1969-10-06,28.3175906913,1.0,2002-07-22,5
87618,120652,pettian01,2.2,6,6,4,3,2,1,1,3.12,16,57,31,17,4,10,4,9,6,0,31,-0.245,1.13,-2.8,2002-04-10,1.0,1972-06-15,25.7604380561,1.0,2002-04-15,5
87671,75061,pettian01,5.0,6,6,1,0,1,3,0,4.02,22,89,66,40,10,16,8,10,6,0,55,0.171,0.78,1.7,2003-09-26,1.0,1972-06-15,27.0253251198,1.0,2004-04-06,193
87677,30973,pettian01,5.0,4,4,2,1,4,9,0,3.51,24,103,59,22,16,21,4,7,4,0,58,0.082,1.37,0.5,2004-05-21,1.0,1972-06-15,27.5865845311,1.0,2004-05-26,5
87685,50671,pettian01,5.0,6,6,2,2,0,3,1,4.07,22,90,57,35,6,16,10,9,3,0,50,0.086,1.15,0.6,2004-08-07,1.0,1972-06-15,27.7727583847,1.0,2004-08-12,5
87787,75715,pettian01,6.0,5,5,4,3,1,1,0,3.81,24,96,63,43,5,15,12,10,4,0,48,-0.161,0.65,-0.7,2007-09-24,1.0,1972-06-15,30.4750171116,1.0,2007-09-29,5
88014,46971,phelpto01,7.0,3,3,0,0,2,6,0,3.15,26,114,78,43,15,20,8,10,1,0,75,0.3,0.62,3.6,2003-06-19,1.0,1974-03-04,25.3059548255,1.0,2003-06-28,9
88092,53996,pichahi01,5.0,4,4,2,2,1,2,1,5.13,19,69,41,31,2,8,6,10,4,0,52,0.098,0.81,0.9,1998-08-20,1.0,1969-08-22,25.0485968515,1.0,2000-06-30,680
88294,100836,pineijo01,3.2,7,7,8,8,4,5,2,4.88,22,81,46,24,8,14,5,8,3,0,16,-0.418,1.25,-5.9,2004-07-20,1.0,1978-09-25,22.3052703628,1.0,2004-07-25,5
88349,84075,pineijo01,3.2,12,12,9,9,5,1,0,6.34,24,93,58,41,5,12,11,7,2,0,-3,-0.283,0.84,-4.7,2006-08-15,1.0,1978-09-25,24.0930869268,1.0,2006-09-16,32
88368,110011,pineijo01,5.0,6,6,4,4,1,2,1,4.46,22,70,48,30,3,15,6,13,7,0,40,-0.076,1.2,-1.5,2008-05-15,1.0,1978-09-25,25.6043805613,1.0,2008-05-20,5
88543,87434,politcl01,6.0,6,6,3,3,4,3,1,3.98,27,111,67,38,15,14,5,15,4,0,47,-0.018,0.87,0.4,2000-09-23,1.0,1974-02-27,22.9568788501,1.0,2000-09-28,5
88746,112151,ponsosi01,6.2,4,4,2,2,4,5,1,4.23,26,94,54,33,10,11,9,8,2,0,59,0.168,1.19,1.2,2002-08-01,1.0,1976-11-02,22.2422997947,1.0,2002-08-06,5
88838,1404,ponsosi01,5.1,10,10,8,8,3,1,3,6.12,29,100,58,44,2,12,12,13,4,0,14,-0.281,0.58,-5.6,2005-08-02,1.0,1976-11-02,24.8377823409,1.0,2005-08-07,5
88844,31289,ponsosi01,6.0,6,6,2,2,2,2,2,3.1,25,90,59,42,6,11,9,12,5,0,52,0.081,1.09,1.4,2006-05-02,1.0,1976-11-02,25.4811772758,1.0,2006-05-07,5
89408,74880,powelbr01,5.1,5,5,1,1,4,4,0,4.82,25,96,55,34,9,12,6,11,6,0,54,0.119,1.46,1.3,2002-09-07,1.0,1973-10-10,24.9746748802,1.0,2003-07-10,306
89410,87978,powelbr01,6.0,7,7,5,4,1,8,2,5.14,27,98,64,36,14,14,8,9,2,0,47,-0.219,0.58,-1.7,2004-06-15,1.0,1973-10-10,26.5051334702,1.0,2004-06-20,5
89826,79489,priorma01,7.2,4,4,0,0,2,5,0,4.27,30,109,71,45,8,18,8,15,2,0,74,0.443,1.43,3.6,2004-09-25,1.0,1980-09-07,20.7775496235,1.0,2004-09-30,5
89835,26840,priorma01,9.0,6,6,3,3,1,7,3,2.95,33,126,84,51,11,22,5,19,4,0,69,0.303,1.25,1.7,2005-05-22,1.0,1980-09-07,21.3415468857,1.0,2005-05-27,5
89853,64474,priorma01,6.0,6,6,3,3,4,10,1,3.73,27,120,73,36,12,25,5,8,0,0,54,-0.067,1.2,0.0,2005-09-21,1.0,1980-09-07,21.6317590691,1.0,2005-09-28,7
89857,27034,priorma01,5.2,8,8,5,5,4,9,1,9.0,27,101,59,36,5,18,7,7,1,0,38,-0.273,1.03,-2.2,2006-06-29,1.0,1980-09-07,22.2970568104,1.0,2006-07-04,5
89862,27072,priorma01,5.2,5,5,3,2,3,5,1,6.64,26,103,64,42,5,17,8,9,1,0,51,-0.045,1.27,-0.5,2006-08-05,1.0,1980-09-07,22.3846680356,1.0,2006-08-10,5
89886,58734,prokolu01,4.0,6,6,5,5,1,3,4,4.55,19,81,48,30,8,10,5,10,3,0,32,-0.269,0.59,-3.1,2001-08-02,1.0,1978-02-23,20.2491444216,1.0,2001-08-08,6
89900,43000,prokolu01,6.2,6,6,1,1,1,2,0,5.74,28,89,59,41,6,12,13,11,1,0,59,0.233,1.15,2.1,2002-06-01,1.0,1978-02-23,20.9664613279,1.0,2002-06-06,5
90019,104406,pulsibi01,3.1,3,3,4,4,4,3,1,10.8,18,64,36,22,3,11,5,5,2,0,37,-0.218,0.92,-3.5,2000-05-01,1.0,1973-10-09,22.945927447,1.0,2000-05-06,5
90162,64083,queveru01,5.0,10,10,8,8,3,1,1,5.75,27,76,53,36,3,14,10,13,7,0,13,-0.357,0.77,-5.5,2003-06-19,1.0,1979-01-05,21.1252566735,1.0,2003-06-24,5
90530,100357,radkebr01,6.0,10,10,5,5,1,3,0,3.9,29,99,67,46,8,13,10,14,9,0,34,-0.202,0.83,-1.9,2001-07-28,1.0,1972-10-27,24.8377823409,1.0,2001-08-03,6
90548,68173,radkebr01,9.0,5,5,1,1,3,0,0,5.29,32,106,64,47,6,11,10,19,5,0,70,0.51,0.91,3.9,2002-05-08,1.0,1972-10-27,25.5112936345,1.0,2002-05-13,5
90549,54543,radkebr01,2.0,1,1,0,0,0,2,0,5.08,6,19,14,6,2,6,2,2,0,0,56,0.107,0.73,1.2,2002-05-13,1.0,1972-10-27,25.5222450376,1.0,2002-05-30,17
90823,8489,ramirho01,9.0,3,3,1,1,2,5,1,2.04,32,94,64,42,3,19,14,11,3,0,80,0.289,0.58,3.7,2004-05-20,1.0,1979-11-24,21.1553730322,1.0,2004-05-25,5
90856,47378,ramirho01,5.0,5,5,1,1,1,4,0,4.63,19,69,46,26,4,16,11,3,2,0,56,0.151,1.01,1.4,2005-10-02,1.0,1979-11-24,22.3381245722,1.0,2006-04-05,185
90869,92642,ramirho01,6.2,5,5,2,2,3,4,0,4.35,28,98,64,41,4,19,12,9,4,0,57,0.244,1.13,2.3,2006-08-02,1.0,1979-11-24,23.0581793292,1.0,2006-08-07,5
90877,101274,ramirho01,6.0,7,7,3,3,1,3,1,6.1,25,98,63,42,5,16,7,14,5,0,48,0.07,0.58,0.2,2007-05-19,1.0,1979-11-24,23.742642026,1.0,2007-05-24,5
91298,50670,rauchjo01,6.0,7,7,3,3,1,4,0,5.52,22,83,57,36,6,15,6,11,3,0,49,-0.023,0.77,0.1,2004-08-07,1.0,1978-09-27,22.3436002738,1.0,2004-08-13,6
91486,96677,redditi01,7.0,4,4,1,1,1,5,1,6.0,26,95,67,43,12,12,11,9,2,0,69,0.257,0.94,2.2,2005-05-03,1.0,1978-02-12,23.5154004107,1.0,2005-05-08,5
91586,68013,redmama01,5.0,8,8,3,3,3,3,0,4.3,24,86,56,35,5,16,9,9,6,0,39,-0.066,0.85,-0.2,2001-05-15,1.0,1974-01-05,23.6358658453,1.0,2001-05-20,5
91624,46919,redmama01,9.0,4,4,2,2,1,11,0,3.31,33,128,88,47,16,25,8,12,2,0,81,0.401,1.07,2.6,2003-04-24,1.0,1974-01-05,25.311430527,1.0,2003-04-29,5
91743,47566,redmama01,3.0,7,7,6,6,1,2,1,10.13,18,62,35,22,4,9,4,10,1,0,22,-0.426,1.09,-4.5,2007-04-24,1.0,1974-01-05,28.7665982204,1.0,2007-05-01,7
92005,100635,reedri01,7.0,5,5,1,1,0,1,1,4.1,25,90,63,43,2,18,13,11,1,0,64,0.333,1.11,2.6,2003-05-25,1.0,1964-08-16,33.4976043806,1.0,2003-05-31,6
92016,12667,reedri01,8.0,8,8,5,5,1,6,1,4.88,32,108,72,39,8,25,6,19,7,0,51,-0.254,0.74,-0.7,2003-08-07,1.0,1964-08-16,33.6728268309,1.0,2003-08-17,10
92020,12823,regilni01,1.1,2,2,4,2,5,1,0,5.51,13,55,28,18,2,8,4,2,1,0,34,-0.309,1.16,-4.4,2004-08-06,1.0,1978-09-04,22.3956194387,1.0,2004-08-11,5
92138,38857,reitsch01,5.0,12,12,9,9,2,2,3,6.23,28,96,63,42,5,16,13,11,6,0,7,-0.406,0.57,-6.0,2003-04-29,1.0,1977-12-31,21.8809034908,1.0,2003-05-09,10
92305,30108,remlimi01,6.0,4,4,1,1,0,4,0,4.72,22,98,66,42,9,15,6,12,3,0,64,0.238,1.0,2.1,1998-09-15,1.0,1966-03-23,28.0629705681,1.0,1998-09-21,6
92351,43798,reyesan01,5.2,9,9,7,7,0,2,1,5.84,27,79,56,37,8,11,12,12,8,0,25,-0.323,0.61,-3.9,2007-05-19,1.0,1981-10-16,22.1054072553,1.0,2007-05-25,6
92362,109929,reyesan01,1.0,4,4,4,4,1,2,2,5.63,9,41,22,15,2,5,1,3,2,1,30,-0.333,0.87,-3.9,2007-08-31,1.0,1981-10-16,22.3518138261,1.0,2007-09-12,12
92421,108480,reyesde01,4.0,5,5,4,4,2,6,1,4.66,19,67,40,20,7,13,4,7,2,0,40,-0.243,0.54,-2.0,1998-09-05,1.0,1977-04-19,18.46954141,1.0,1999-07-28,326
92445,68546,reyesde01,1.0,6,6,6,4,1,2,0,4.63,13,52,29,19,5,5,4,4,3,0,22,-0.361,0.98,-6.3,2004-07-07,1.0,1977-04-19,23.5154004107,1.0,2005-07-05,363
92690,3717,reynoar02,6.0,10,10,6,5,0,2,2,6.91,28,90,55,32,6,17,8,18,8,0,32,-0.31,0.52,-2.6,2001-04-27,1.0,1966-05-01,30.2286105407,1.0,2001-05-04,7
92693,3747,reynoar02,3.0,7,7,5,5,1,0,3,6.1,17,65,35,27,1,7,8,7,3,0,24,-0.268,0.83,-3.3,2001-06-04,1.0,1966-05-01,30.3189596167,1.0,2001-06-09,5
92943,8076,reynosh01,5.1,8,8,1,1,0,2,0,4.66,22,50,39,27,0,12,13,8,3,0,50,0.118,1.2,1.3,2001-08-08,1.0,1968-03-26,28.8295687885,1.0,2001-08-13,5
92962,26365,reynosh01,4.0,5,5,3,3,3,1,1,4.48,18,75,42,22,4,16,5,8,3,0,38,-0.136,1.04,-1.1,2002-06-02,1.0,1968-03-26,29.5331964408,1.0,2002-06-08,6
92991,47044,reynosh01,6.0,8,8,4,4,0,3,1,5.74,27,96,68,43,5,20,6,17,7,0,43,-0.186,0.91,-1.0,2003-09-14,1.0,1968-03-26,30.6447638604,1.0,2003-09-23,9
92992,8451,reynosh01,7.0,7,7,0,0,3,2,0,5.5,30,109,68,40,5,23,13,12,5,0,62,0.451,1.48,3.7,2003-09-23,1.0,1968-03-26,30.6639288159,1.0,2004-06-28,279
93005,117107,rheinjo01,4.1,9,9,2,2,1,1,0,5.06,23,80,51,38,4,9,12,9,5,0,37,-0.026,1.17,-0.2,2006-07-26,1.0,1979-05-29,23.4633812457,1.0,2006-07-31,5
93073,53571,rhodear01,5.0,5,5,0,0,1,4,0,0.6,21,91,58,39,7,12,10,6,4,0,60,0.292,1.31,3.0,1996-04-25,1.0,1969-10-24,22.8966461328,1.0,1996-04-30,5
93340,30838,riedljo01,2.0,7,7,6,6,4,0,1,6.2,17,66,31,18,3,10,4,8,4,0,14,-0.429,1.15,-5.0,2003-06-06,1.0,1975-08-29,23.9917864476,1.0,2003-06-11,5
93404,63737,rigdopa01,4.0,6,6,8,8,6,0,3,4.87,24,95,56,43,3,10,7,11,2,0,12,-0.429,0.91,-6.0,2001-06-02,1.0,1975-11-02,22.1026694045,1.0,2001-06-08,6
